Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar
7/30/1979,301.4,182.4,66160.2,130.3,355.6,505.3,2359.4,0,301.4,0,1025.7,190251.6,1158.6,6161.8,0,0,138179.8,182.4,0,301.4,255.9,0,355.6,269.4
7/31/1979,296.5,179.7,63972.9,131.9,345.2,490.6,2354.1,0,296.5,0,1023.3,189817,1156,6147.7,0,0,145048.8,179.7,0,296.5,248.8,0,345.2,262.8
8/1/1979,290.1,175.6,62918.9,127.8,341,482.7,2297.7,0,290.1,0,998.8,185263,1128.2,6000.2,0,0,141568.9,175.6,0,290.1,243,0,341,257.6
8/2/1979,291.5,176.3,63431.7,128.5,344.5,485.8,2315.2,0,291.5,0,1006.4,186677.7,1136.9,6046,0,0,142649.9,176.3,0,291.5,245.5,0,344.5,258.8
8/3/1979,286.5,173.6,62575.1,126.2,338.7,478.9,2278.1,0,286.5,0,990.3,183689.2,1118.7,5949.2,0,0,140366.3,173.6,0,286.5,244.3,0,338.7,255.3
8/6/1979,282.7,171.1,62104.3,126.3,337.2,475.6,2298.3,0,282.7,0,998.5,185223.5,1102.4,5998.9,0,0,141538.7,171.1,0,282.7,244.1,0,337.2,255
8/7/1979,285.1,172.7,61136.2,128.5,331.2,468.7,2282.6,0,285.1,0,992.2,184045.4,1095.4,5960.8,0,0,140638.5,172.7,0,285.1,237.9,0,331.2,249.6
8/8/1979,289,175,62137,130.4,336,476.2,2322.3,0,289,0,1009.5,187253.2,1114.5,6064.7,0,0,143089.7,175,0,289,240.7,0,336,254.3
8/9/1979,297.1,179.4,63273.3,132.9,343.4,483.5,2346.5,0,297.1,0,1020,189197.8,1126,6127.7,0,0,144575.7,179.4,0,297.1,245.2,0,343.4,257.6
8/10/1979,303.8,183.5,65453.4,135.2,355.2,498.8,2416.1,0,303.8,0,1050.2,194809.9,1159.4,6309.4,0,0,148864.2,183.5,0,303.8,253.2,0,355.2,268.2
8/13/1979,298.8,180.6,65892.9,133.6,356.4,502.5,2437.2,0,298.8,0,1029.5,190062.6,1162.8,6222.1,0,0,150173,180.6,0,298.8,255.3,0,356.4,269.3
8/14/1979,292,176.8,63535.9,130.8,343.5,485.4,2352.6,0,292,0,993.7,183453.3,1122.4,6005.7,0,0,144950.8,176.8,0,292,244.4,0,343.5,259.7
8/15/1979,301.9,182.8,65116.2,135.2,351.8,498.2,2409.8,0,301.9,0,1017.9,187919.3,1149.7,6151.9,0,0,148479.5,182.8,0,301.9,251.9,0,351.8,265.8
8/16/1979,297.9,180.3,64350.7,134.1,347,491.1,2391.4,0,297.9,0,1010.1,186480.2,1140.9,6104.8,0,0,147342.5,180.3,0,297.9,249.4,0,347,264.1
8/17/1979,300.6,182,64911.4,135.5,349.3,495.6,2413.5,0,300.6,0,1019.5,188202.6,1151.4,6161.2,0,0,148703.4,182,0,300.6,249.5,0,349.3,264.8
8/20/1979,298.8,180.9,65015.9,134.5,349.7,496.7,2412.2,0,298.8,0,1019,188115.4,1128,6158.3,0,0,148634.4,180.9,0,298.8,249,0,349.7,265.5
8/21/1979,300.5,182,65064.1,135.9,348,495.6,2421.6,0,300.5,0,1022.9,188841.2,1132.4,6182.1,0,0,149207.9,182,0,300.5,250.7,0,348,265.2
8/22/1979,311,188.2,68363,140.2,363.2,516.7,2516.3,0,311,0,1062.9,196223.4,1176.6,6423.8,0,0,155040.8,188.2,0,311,260.7,0,363.2,276.5
8/23/1979,310.1,187.5,67814.1,139.4,360.6,512.9,2494.2,0,310.1,0,1053.6,194500.3,1166.3,6367.4,0,0,153679.3,187.5,0,310.1,259.4,0,360.6,274.7
8/24/1979,314.8,190.3,69005.8,140.9,367.1,520.6,2524.9,0,314.8,0,1051.1,196687.9,1180.7,6418,0,0,155581.4,190.3,0,314.8,261.8,0,367.1,279.1
8/27/1979,314.8,190.3,69005.8,140.9,367.1,520.6,2524.9,0,314.8,0,1051.1,196687.9,1187.8,6418,0,0,155581.4,190.3,0,314.8,261.8,0,367.1,279.1
8/28/1979,316.8,191.7,69720.1,140.8,369.3,524.7,2519.1,0,316.8,0,1048.6,196219.8,1185,6402.7,0,0,155211.2,191.7,0,316.8,264.1,0,369.3,280.7
8/29/1979,315.2,190.7,69669.4,139.9,368.3,522.2,2497.1,0,315.2,0,1039.5,194508.6,1174.6,6346.9,0,0,153857.6,190.7,0,315.2,262.1,0,368.3,279.1
8/30/1979,319.2,193.3,70216.9,142.1,373.3,528.8,2542.2,0,319.2,0,1058.2,198017.2,1195.8,6461.4,0,0,156632.9,193.3,0,319.2,266.4,0,373.3,282.9
8/31/1979,315.1,190.4,69957.5,139.9,370.4,526.4,2527.7,0,315.1,0,1052.2,196888,1189,6424.5,0,0,153643.9,190.4,0,315.1,265.4,0,370.4,281.6
9/3/1979,322.9,195.2,70663.6,143.6,372.2,529.4,2545.3,0,322.9,0,1072.4,199562.5,1210.2,6482.6,0,0,154726.9,195.2,0,322.9,267,0,372.2,283.5
9/4/1979,325,196.3,71652.3,145.2,378.4,536.7,2594.1,0,325,0,1092.9,203376.8,1233.3,6606.5,0,0,157684.2,196.3,0,325,270.3,0,378.4,287.3
9/5/1979,329,198.6,72842.2,146.7,384.5,544.3,2629.2,0,329,0,1107.7,206129.5,1250,6695.9,0,0,159818.4,198.6,0,329,274.4,0,384.5,291.7
9/6/1979,335.5,201.8,75211,149.3,397.7,558.8,2717.5,0,335.5,0,1144.9,213047.4,1291.9,6920.6,0,0,165182.1,201.8,0,335.5,283.6,0,397.7,301.8
9/7/1979,329.2,197.7,73062.7,146.3,386.1,538.6,2637.2,0,329.2,0,1111,206753.5,1253.8,6716.2,0,0,160302.2,197.7,0,329.2,275.6,0,386.1,292.9
9/10/1979,336.3,201.8,74343.6,149.8,391.3,547.6,2684.6,0,336.3,0,1129.6,210259.3,1276.4,7131,0,0,163194.6,201.8,0,336.3,280.8,0,391.3,298.1
9/11/1979,339.5,204.1,75034.6,151.5,393.1,553.1,2708.4,0,339.5,0,1139.5,212106.8,1287.6,7193.6,0,0,164628.5,204.1,0,339.5,282.3,0,393.1,300.2
9/12/1979,337.1,202.6,74928,151.7,391.6,549.4,2718.2,0,337.1,0,1143.6,212877.3,1292.3,7219.8,0,0,165226.6,202.6,0,337.1,281.4,0,391.6,298.8
9/13/1979,333,200.5,74863.2,151.1,389.2,547.7,2722.7,0,333,0,1145.6,213232.8,1294.4,7231.8,0,0,165502.5,200.5,0,333,280.3,0,389.2,298.2
9/14/1979,345.8,208.3,77158.8,159.5,401.7,564.7,2801.7,0,345.8,0,1202,223744.6,1358.3,7588.3,0,0,173661.3,208.3,0,345.8,289.4,0,401.7,309.3
9/17/1979,351.8,211.6,78404.3,163.5,407.8,572.5,2875.4,0,351.8,0,1173.6,219189.6,1325.2,7069.4,0,0,177565.1,211.6,0,351.8,289.3,0,407.8,312.4
9/18/1979,375.8,226,83085.7,174.4,432.6,604.5,3040.2,0,375.8,0,1241.1,231795.4,1401.4,7476,0,0,187777,226,0,375.8,309.4,0,432.6,331.8
9/19/1979,369,221.7,84013.1,172,437.8,610.2,3090.1,0,369,0,1261.5,235604.6,1424.5,7598.9,0,0,190862.8,221.7,0,369,312.2,0,437.8,334.8
9/20/1979,380,225.5,82666.8,175.8,438.2,593.5,3063,0,380,0,1250.4,233533.6,1411.9,7532.1,0,0,189185.1,225.5,0,380,310,0,438.2,333.4
9/21/1979,369,218.7,82970.4,170.6,435.7,586.2,3040.7,0,369,0,1241.3,231834.2,1401.7,7477.2,0,0,187808.5,218.7,0,369,311.2,0,435.7,330.6
9/24/1979,380.4,225.8,84025.4,176.4,440,594.7,3090.1,0,380.4,0,1267.2,235620.7,1429.7,7655.4,0,0,190394.5,225.8,0,380.4,312.4,0,440,334
9/25/1979,376.7,223.7,83744.3,174.5,439.2,591.8,3072.2,0,376.7,0,1262.9,234832.3,1424.9,7629.7,0,0,189757.5,223.7,0,376.7,311.5,0,439.2,334.3
9/26/1979,373.8,221.4,81538.7,170.8,432.4,586.2,2988.2,0,373.8,0,1228.4,228410.1,1386,7421.1,0,0,184567.9,221.4,0,373.8,305.5,0,432.4,327.2
9/27/1979,395.5,232.7,86286.8,179.5,448.9,601,3091.6,0,395.5,0,1270.9,236309.2,1433.9,7677.7,0,0,190950.9,232.7,0,395.5,318.2,0,448.9,342.3
9/28/1979,397.3,233.2,89088.5,180.4,460.7,616.5,3190.3,0,397.3,0,1306.8,242994.8,1474.4,7894.9,0,0,191720.6,233.2,0,397.3,327.2,0,460.7,351.7
10/1/1979,414.8,243.3,89971.8,189.1,463.7,618.3,3220,0,414.8,0,1329.5,249698.9,1504.4,8113.9,0,0,193719.4,243.3,0,414.8,329.5,0,463.7,353.5
10/2/1979,426,251.7,98479.7,194.4,507,683.1,3530.1,0,426,0,1456,273449.4,1647.5,8885.6,0,0,212145.2,251.7,0,426,362,0,507,388.3
10/3/1979,402,238,93915.8,184.1,486.3,662.7,3392.3,0,402,0,1399.2,262772.6,1583.2,8538.7,0,0,203862.1,238,0,402,346.7,0,486.3,371.9
10/4/1979,384,227.8,88097.6,175.5,459.5,625.8,3191.9,0,384,0,1316.5,247250.3,1489.6,8034.3,0,0,191819.7,227.8,0,384,325.5,0,459.5,350.1
10/5/1979,385,228.5,82378,176.5,428.6,580.4,2981.6,0,385,0,1229.8,230961.7,1391.5,7505,0,0,179182.8,228.5,0,385,304.4,0,428.6,326.6
10/8/1979,372,224.1,85050,173.7,439.1,609.5,3097.7,0,372,0,1270,235360.6,1437.1,7664.2,0,0,187099,224.1,0,372,312.9,0,439.1,336.3
10/9/1979,385.8,233,85177.1,179,441.5,612.6,3082,0,385.8,0,1262.8,234018.3,1429,7620.5,0,0,186031.9,233,0,385.8,309.8,0,441.5,335.4
10/10/1979,413,247.5,92305.8,190.3,480,659.1,3322.8,0,413,0,1361.5,252308.8,1540.6,8216.1,0,0,200571.9,247.5,0,413,337.7,0,480,363.9
10/11/1979,401.5,241.1,90552.2,185.5,469.9,647.3,3256.4,0,401.5,0,1334.3,247262.8,1509.8,8051.8,0,0,196560.6,241.1,0,401.5,331.2,0,469.9,357.4
10/12/1979,395,237.4,88219.7,182.9,455,629.1,3162.8,0,395,0,1295.9,240158.6,1466.4,7820.4,0,0,190913.2,237.4,0,395,321.1,0,455,347.2
10/15/1979,402.9,242.7,92023.7,186.8,470.9,653.5,3288.7,0,402.9,0,1347.8,250415.9,1520.7,8146.4,0,0,197737.1,242.7,0,402.9,331.8,0,470.9,359.5
10/16/1979,394.3,238,92475.9,183.1,468,652.1,3262.3,0,394.3,0,1342.2,249379.5,1514.4,8112.7,0,0,196918.7,238,0,394.3,330,0,468,358.5
10/17/1979,386,233.3,90520.3,180,454.1,637.7,3174.3,0,386,0,1306,242648.4,1473.5,7893.7,0,0,191603.6,233.3,0,386,320.3,0,454.1,348.7
10/18/1979,380.5,229.4,88734.1,176.8,450.6,626,3127.2,0,380.5,0,1286.6,239049.7,1451.7,7776.7,0,0,188761.9,229.4,0,380.5,315.5,0,450.6,343.5
10/19/1979,393,236.9,89644.5,182.4,458.8,638.5,3178.3,0,393,0,1307.7,242960.1,1475.4,7903.9,0,0,191849.7,236.9,0,393,320.9,0,458.8,349.2
10/22/1979,392,236.9,92412.1,182.4,467.4,658.7,3265.9,0,392,0,1334,247843,1503.3,8062.7,0,0,195705.4,236.9,0,392,327.5,0,467.4,356.2
10/23/1979,385,233.4,91351,182.2,459.6,649.4,3229.5,0,385,0,1329.9,247088,1498.7,8038.2,0,0,195109.3,233.4,0,385,325.1,0,459.6,350.6
10/24/1979,395,239,91215.1,187.1,460,645.4,3210.3,0,395,0,1336,248215.8,1505.5,8074.8,0,0,195999.8,239,0,395,321.1,0,460,351.3
10/25/1979,391.8,236.8,91551.5,185.4,461,648.5,3225.4,0,391.8,0,1342.3,249383,1512.6,8112.8,0,0,196921.5,236.8,0,391.8,323.6,0,461,354.1
10/26/1979,375,227.1,87847.5,178.2,442.7,625.9,3104.4,0,375,0,1291.9,240021.4,1455.8,7808.3,0,0,189529.2,227.1,0,375,310.9,0,442.7,339.6
10/29/1979,374,227.1,88354.1,178.4,442.9,629.8,3110.7,0,374,0,1268.6,234062.5,1422.2,7627.6,0,0,190044.1,227.1,0,374,312.2,0,442.9,339.9
10/30/1979,377.6,229.1,89523.8,182.6,444.4,629.9,3134,0,377.6,0,1290.6,238124.3,1446.9,7759.9,0,0,193342,229.1,0,377.6,313,0,444.4,342.3
10/31/1979,382,231.5,90261.1,184,449.3,631,3142.6,0,382,0,1298.6,239598.9,1455.9,7808,0,0,183783.9,231.5,0,382,315.5,0,449.3,346.9
11/1/1979,378.5,229.1,90343.7,182.7,449.2,627.2,3148.7,0,378.5,0,1301.1,240061.3,1458.7,7823.1,0,0,184138.5,229.1,0,378.5,315.7,0,449.2,347.3
11/2/1979,372.8,224.9,87451.5,180.4,442.7,609.2,3101.9,0,372.8,0,1281.5,236453,1436.8,7705.5,0,0,181370.8,224.9,0,372.8,308.7,0,442.7,338.7
11/5/1979,381,229.5,89567.3,184.2,448.3,621.6,3136.9,0,381,0,1267.9,236227.4,1417.7,7644.1,0,0,183580,229.5,0,381,312.1,0,448.3,344
11/6/1979,384.3,232.4,91293.8,185.3,453.5,633.6,3191.6,0,384.3,0,1281.9,238832.5,1433.4,7728.3,0,0,185604.5,232.4,0,384.3,317.7,0,453.5,349.5
11/7/1979,395,237.7,94304.4,187.6,464.2,641.1,3220.3,0,395,0,1293.4,240979.5,1446.3,7797.8,0,0,187273.1,237.7,0,395,322.5,0,464.2,358
11/8/1979,389.5,235.3,94877.8,186.8,465.5,647.1,3251.3,0,389.5,0,1306.5,243406.7,1460.8,7876.4,0,0,189159.3,235.3,0,389.5,326.9,0,465.5,360.5
11/9/1979,389.5,235.2,94910.3,186.2,463.6,644.5,3220.1,0,389.5,0,1292.8,240861.6,1445.5,7794,0,0,187181.5,235.2,0,389.5,322.2,0,463.6,356.7
11/12/1979,393.3,238,97156.1,186.3,467.1,655,3216.6,0,393.3,0,1320.2,245613.5,1474.8,7981,0,0,187111.9,238,0,393.3,325,0,467.1,360.4
11/13/1979,387.2,234.1,95666.8,183.5,459.3,643.6,3180.1,0,387.2,0,1303.8,242546,1456.4,7881.4,0,0,184775,234.1,0,387.2,321.5,0,459.3,354.5
11/14/1979,390,234.6,94744.9,184.5,459.9,641.8,3147.9,0,390,0,1305.6,242893.2,1458.5,7892.7,0,0,185039.5,234.6,0,390,321.7,0,459.9,355
11/15/1979,386,232.2,95632.2,180.1,458.7,641.8,3100.9,0,386,0,1281.7,238447.8,1431.8,7748.2,0,0,181652.9,232.2,0,386,321.7,0,458.7,355.2
11/16/1979,390.4,234.2,95287,180.8,456.9,636.7,3072.2,0,390.4,0,1269.9,236247.2,1418.6,7676.7,0,0,179976.4,234.2,0,390.4,319.3,0,456.9,354.3
11/19/1979,389.9,232.5,95623.4,178.7,459.8,639.4,3136.8,0,389.9,0,1311.9,243973.6,1467.4,7783.9,0,0,179599,232.5,0,389.9,324.7,0,459.8,356.3
11/20/1979,387.8,231.5,95814.7,178.9,457.6,639.7,3150.6,0,387.8,0,1317,244919.5,1473.1,7814.1,0,0,180295.3,231.5,0,387.8,323.5,0,457.6,355.3
11/21/1979,396.2,235.6,98469.9,182.2,465.6,651.1,3204.9,0,396.2,0,1339.7,249140.8,1498.5,7948.8,0,0,183402.8,235.6,0,396.2,328.8,0,465.6,363.6
11/22/1979,393.2,234.3,98227.8,180.8,464.7,653,3189.7,0,393.2,0,1333.3,247953.6,1491.4,7910.9,0,0,182528.9,234.3,0,393.2,327.2,0,464.7,361
11/23/1979,392,233.8,97141.7,181.3,458.7,644,3167.6,0,392,0,1324.1,246236.6,1481,7856.1,0,0,181264.9,233.8,0,392,323.1,0,458.7,357.3
11/26/1979,395.3,235,98613.6,182.8,460.5,649.4,3172,0,395.3,0,1334.2,248124.5,1468.8,7916.4,0,0,182654.6,235,0,395.3,325.3,0,460.5,359.8
11/27/1979,393.8,233.9,98172.4,182.2,460.9,649.3,3178.7,0,393.8,0,1336.9,248618.3,1471.7,7932.1,0,0,183018.2,233.9,0,393.8,326.4,0,460.9,361
11/28/1979,411.2,244.1,100859.3,189,475.1,663.1,3250.6,0,411.2,0,1367.1,254243.7,1505,8111.6,0,0,187159.3,244.1,0,411.2,334.3,0,475.1,369.3
11/29/1979,411.7,243.8,102304.2,188.6,481,666.7,3286.5,0,411.7,0,1382.3,257055.2,1521.6,8201.3,0,0,189228.9,243.8,0,411.7,340.9,0,481,375.3
11/30/1979,415.7,244.9,104134.1,189,488.1,667.2,3310.3,0,415.7,0,1392.3,258912.7,1532.6,8260.5,0,0,201557.7,244.9,0,415.7,345.7,0,488.1,381.4
12/3/1979,428.8,250.2,106564.9,193.7,499.2,669.7,3392.3,0,428.8,0,1435.1,267862.8,1605.2,8674.1,0,0,205514,250.2,0,428.8,354.5,0,499.2,390.4
12/4/1979,431.2,253.4,107709.6,196.5,505.8,692.6,3520,0,431.2,0,1470.5,274476.1,1644.9,8888.3,0,0,210588,253.4,0,431.2,359.8,0,505.8,396.4
12/5/1979,426.4,252.6,104888.5,195.7,497.8,687.2,3473,0,426.4,0,1454.7,271533.8,1627.2,8793,0,0,208330.5,252.6,0,426.4,353.1,0,497.8,390.1
12/6/1979,433.8,256.4,105700,198,507.1,697.1,3513.1,0,433.8,0,1471.5,274661.4,1646,8894.3,0,0,210730.1,256.4,0,433.8,359,0,507.1,394.9
12/7/1979,430.4,255.9,103067.2,198.6,499.5,693.6,3512.5,0,430.4,0,1469.3,274251.8,1643.5,8881,0,0,210415.8,255.9,0,430.4,355,0,499.5,389.7
12/10/1979,431.2,256.1,100364.8,198.9,502.2,695.8,3521.2,0,431.2,0,1456.2,269363.7,1629.3,8779.2,0,0,211397.1,256.1,0,431.2,357.2,0,502.2,389.9
12/11/1979,445.5,262.9,103219.2,203.5,515.1,706.7,3583.4,0,445.5,0,1480.1,273768.5,1656,8922.8,0,0,214854,262.9,0,445.5,366.7,0,515.1,398.3
12/12/1979,446.3,263,106939.7,203.5,521.9,720.8,3648.8,0,446.3,0,1501.1,277653.5,1679.5,9049.4,0,0,217903,263,0,446.3,371.8,0,521.9,407.4
12/13/1979,458.8,270.2,110462.5,208.1,535.7,732.3,3701.6,0,458.8,0,1522.8,281669,1703.7,9180.2,0,0,221054.3,270.2,0,458.8,379.7,0,535.7,415
12/14/1979,456.8,269.8,111349.7,207.7,539.1,741.6,3714,0,456.8,0,1529.2,282865.9,1711,9219.3,0,0,221993.7,269.8,0,456.8,379.6,0,539.1,416.8
12/17/1979,469.5,277,109990.9,213.6,540,740.6,3739.7,0,469.5,0,1550.4,288417,1732.6,9394.3,0,0,222626.1,277,0,469.5,381.1,0,540,418
12/18/1979,477.8,281.2,113394.5,217.3,555.9,760.8,3832.3,0,477.8,0,1593.8,296494.8,1781.1,9657.4,0,0,228861.3,281.2,0,477.8,391.6,0,555.9,429.2
12/19/1979,488.5,287.2,117982,221.6,580.4,791,3988,0,488.5,0,1658.3,308489.7,1853.2,10048.1,0,0,238120,287.2,0,488.5,407.8,0,580.4,446.6
12/20/1979,471.5,277.6,112844.1,214.4,560.3,763.9,3863.1,0,471.5,0,1605.9,298743.9,1794.7,9730.6,0,0,230597.3,277.6,0,471.5,394.7,0,560.3,432.3
12/21/1979,473.1,278.6,113275.7,214.8,558.2,763.2,3839.1,0,473.1,0,1595.9,296889.1,1783.5,9670.2,0,0,229165.6,278.6,0,473.1,391.5,0,558.2,428.4
12/24/1979,473.1,277.4,113219,214.3,557.1,759.8,3831.7,0,473.1,0,1595,295553.1,1874.8,9632.2,0,0,228724.2,277.4,0,473.1,391.8,0,557.1,429.1
12/25/1979,473.1,277.4,113219,214.3,557.1,759.8,3831.7,0,473.1,0,1595,295553.1,1874.8,9632.2,0,0,228724.2,277.4,0,473.1,391.8,0,557.1,429.1
12/26/1979,473.1,277.4,113219,214.3,557.1,759.8,3831.7,0,473.1,0,1595,295553.1,1874.8,9632.2,0,0,228724.2,277.4,0,473.1,391.8,0,557.1,429.1
12/27/1979,473.1,275.9,121724.6,211.2,597.2,803.4,4033.7,0,473.1,0,1682.8,311828.5,1978,10162.7,0,0,241319.5,275.9,0,473.1,414.1,0,597.2,454.9
12/28/1979,512,299,123650.7,229.1,604.3,820.5,4106.5,0,512,0,1707.8,316467.4,2007.5,10313.8,0,0,244909.5,299,0,512,425.3,0,604.3,465.5
12/31/1979,512,299.1,125630.3,230.6,611.8,835.6,4189.6,0,512,0,1749,324101.3,2055.9,10645.2,0,0,253615.9,299.1,0,512,434.1,0,611.8,474.3
1/1/1980,512,299.1,125630.3,230.6,611.8,835.6,4189.6,0,512,0,1749,324101.3,2055.9,10645.2,0,0,253615.9,299.1,0,512,434.1,0,611.8,474.3
1/2/1980,559.5,325.3,133142.8,249.6,650.6,881.4,4438.9,0,559.5,0,1847.5,342356.4,2171.7,11244.8,0,0,267900.9,325.3,0,559.5,458.5,0,650.6,501.4
1/3/1980,634,368.7,150523.2,283,739.5,993.1,5023,0,634,0,2090.7,387410.4,2457.5,12724.6,0,0,303156.5,368.7,0,634,522.1,0,739.5,570.2
1/4/1980,588,342.6,139976.9,262.8,696.3,940.3,4742.2,0,588,0,1973.8,365751.1,2320.1,12013.2,0,0,286207.8,342.6,0,588,491.9,0,696.3,536.7
1/7/1980,633.5,368.2,146612.5,280.1,740.5,994.8,4985.1,0,633.5,0,2114.5,395937.8,2439.3,12798.8,0,0,300920.8,368.2,0,633.5,523.7,0,740.5,567.7
1/8/1980,610,355.2,144534.5,269.7,720,970.4,4852.8,0,610,0,2055.1,384812.8,2370.8,12439.2,0,0,292465.5,355.2,0,610,508.3,0,720,553.1
1/9/1980,607.2,353.2,140712.2,267.9,699.4,943,4746.4,0,607.2,0,1996,373756.5,2302.7,12081.8,0,0,284062.5,353.2,0,607.2,494.1,0,699.4,538.3
1/10/1980,602.9,351.3,143335.5,266.8,709.1,961,4832.6,0,602.9,0,2032.3,380545.6,2344.5,12301.3,0,0,289222.4,351.3,0,602.9,500.3,0,709.1,546.4
1/11/1980,623,363.7,144022.2,276,710.3,966,4851.2,0,623,0,2040.1,382010,2353.5,12348.6,0,0,290335.4,363.7,0,623,501.2,0,710.3,548.8
1/14/1980,660,385,152960.9,290,755.3,1025.2,5113.9,0,660,0,2165.6,402493.5,2413.2,13090.6,0,0,305773.5,385,0,660,531.7,0,755.3,581
1/15/1980,684,400.4,163350.7,300.3,794.9,1087.8,5385.8,0,684,0,2278.8,423529,2539.4,13774.8,0,0,321754.2,400.4,0,684,559.3,0,794.9,615.2
1/16/1980,760,444.1,182227.2,335.1,889.5,1212.6,6066.6,0,760,0,2566.9,477062.5,2860.3,15515.9,0,0,362423.5,444.1,0,760,626.8,0,889.5,687.9
1/17/1980,750,438.5,174614.6,329.4,845.6,1160.1,5751.9,0,750,0,2433.7,452318.9,2712,14711.1,0,0,343625.8,438.5,0,750,596.8,0,845.6,655.4
1/18/1980,835,488,197571,365.4,958.6,1314.7,6496.2,0,835,0,2748.7,510849.3,3062.9,16614.8,0,0,388091.2,488,0,835,675.5,0,958.6,743.2
1/21/1980,850,497.9,203368.4,372.2,978.5,1350.9,6710,0,850,0,2838.3,528259.4,3163.1,17236.5,0,0,396578.9,497.9,0,850,687.4,0,978.5,760.3
1/22/1980,737.5,433.1,182912.2,324.1,883.9,1228.9,6074.5,0,737.5,0,2578.5,479914.1,2873.6,15659,0,0,360284.7,433.1,0,737.5,624.4,0,883.9,687.4
1/23/1980,695,407.4,154157.6,305,753.4,1044.6,5166.9,0,695,0,2193.3,408211.1,2444.3,13319.5,0,0,306455.3,407.4,0,695,531.4,0,753.4,584.4
1/24/1980,717,420.8,170461.3,314.7,824.3,1145.9,5661,0,717,0,2403,447246.1,2678,14593.1,0,0,335759.9,420.8,0,717,582.1,0,824.3,642.3
1/25/1980,668,392.4,165544.6,295.1,802.5,1117,5533.2,0,668,0,2348.8,437150.8,2617.6,14263.7,0,0,328181.1,392.4,0,668,565.1,0,802.5,626.8
1/28/1980,624,367.7,151060.7,277.5,731.7,1018.3,5066.1,0,624,0,2151.2,400380.8,2363.8,13064,0,0,300576.9,367.7,0,624,513.9,0,731.7,569.6
1/29/1980,674.3,397,161914.9,298.7,789.9,1093.5,5432.2,0,674.3,0,2310.1,429945.7,2538.4,14028.6,0,0,322772.1,397,0,674.3,553,0,789.9,611.8
1/30/1980,691,406.3,168187.9,305.1,817.5,1130.6,5616.6,0,691,0,2388.5,444540.9,2624.5,14504.8,0,0,333729.1,406.3,0,691,574.2,0,817.5,634.6
1/31/1980,653,385,159889.7,288.1,774.1,1094.9,5329.6,0,653,0,2266.5,421828.9,2490.5,13763.8,0,0,387525.2,385,0,653,546.1,0,774.1,603.8
2/1/1980,676.5,398.9,162339.9,297.5,780.8,1103.6,5385.3,0,676.5,0,2284.3,425158.4,2510.1,13872.4,0,0,390583.9,398.9,0,676.5,552.6,0,780.8,609.9
2/4/1980,669.8,394.5,161421.2,293,778.6,1096.7,5330.7,0,669.8,0,2246.4,420003.7,2499.2,13572.3,0,0,386604.8,394.5,0,669.8,549.9,0,778.6,606.3
2/5/1980,682,401.6,158624.5,297.8,767.7,1074.6,5243.8,0,682,0,2205.4,412351.5,2453.7,13325,0,0,379561.1,401.6,0,682,541,0,767.7,597.1
2/6/1980,709,416,167040.1,306.6,806.6,1117.4,5467.3,0,709,0,2299.4,429925.2,2558.3,13892.9,0,0,395737.3,416,0,709,569.9,0,806.6,627.8
2/7/1980,699.3,411,169113.2,304,815.6,1138.6,5560.2,0,699.3,0,2338.5,437230.2,2601.7,14129,0,0,402461.5,411,0,699.3,575.5,0,815.6,634.2
2/8/1980,692,407.2,166396.4,301.1,797.8,1114.3,5443.8,0,692,0,2288.5,427882.8,2546.1,13826.9,0,0,393857.3,407.2,0,692,562.8,0,797.8,621.3
2/11/1980,710.5,416.9,172540.4,308.3,828.4,1156.5,5636.6,0,710.5,0,2368.8,442884.6,2672.6,14311.7,0,0,407666.2,416.9,0,710.5,583.9,0,828.4,645.5
2/12/1980,694.5,408.2,170027.7,302.4,816.6,1140.4,5567.6,0,694.5,0,2340.6,437614.5,2640.8,14141.4,0,0,402815.2,408.2,0,694.5,574.7,0,816.6,636
2/13/1980,696.8,408.2,168263.8,301.8,806.8,1122.3,5475.3,0,696.8,0,2301.8,430360.7,2597,13907,0,0,396138.2,408.2,0,696.8,566.5,0,806.8,628.5
2/14/1980,682,399.8,167463.9,294.9,798.4,1114,5405.7,0,682,0,2272.5,424891.4,2564,13730.3,0,0,391103.8,399.8,0,682,560.2,0,798.4,621.4
2/15/1980,667,391.9,163960.4,290.6,783.2,1099,5352.2,0,667,0,2244.9,419729.7,2532.9,13563.5,0,0,386352.6,391.9,0,667,548.8,0,783.2,607.4
2/18/1980,661.5,389,162932.8,288.1,773.7,1083.3,5260.2,0,661.5,0,2236.2,415558.4,2488.2,13506.8,0,0,380859.9,389,0,661.5,540.9,0,773.7,600.5
2/19/1980,652.3,385.1,162367.1,287.1,767.3,1084.2,5292.9,0,652.3,0,2248.4,417829.4,2501.8,13580.6,0,0,382941.3,385.1,0,652.3,537,0,767.3,599.5
2/20/1980,606,357.6,153816.8,265.9,721.2,1027.5,4980.6,0,606,0,2116.7,393356.9,2355.2,12785.2,0,0,361902.6,357.6,0,606,507.5,0,721.2,566.1
